sample_index,sample_id,domain,official_split,role,class_name,class_id,archive_filename,archive_member,relative_path,content_sha256,byte_size
42817,29e8ac454eb2a55e8f93857c5de58c452562f39fea561ccfb4ad7ddf5a5d072f,sketch,train,anchor_pool,hat,33,sketch.cleaned.zip,sketch/hat/sketch_140_000025.jpg,sketch/train/hat/sketch_140_000025.jpg,738313f5391896e8c9e1fbb4523a05c6be14d8ecfde4ba094e4d3d982b36f2d9,18837
42818,ec70392bc134e912a35d3441547bce68087de0de353592472e69b7de29842731,sketch,train,anchor_pool,necklace,54,sketch.cleaned.zip,sketch/necklace/sketch_198_000110.jpg,sketch/train/necklace/sketch_198_000110.jpg,67e88912e6639a781adc829a9a8fbbda3a58ce138bce5632508ae50d343d46cb,42602
42819,1289f5d3d825521ef0c278cbcf7340dd62e6743d786e0a9f30c744df456110c0,sketch,train,anchor_pool,yoga,98,sketch.cleaned.zip,sketch/yoga/sketch_343_000081.jpg,sketch/train/yoga/sketch_343_000081.jpg,70445dc13775eafbe9dbf246ca0e57c7089bcbd8bd50b403967161c58c02725d,24591
42820,5feece1e29d1e315799485f7278eaec6bfc4694fc4bdb33eb0b9f0111a2cd4a6,sketch,train,anchor_pool,yoga,98,sketch.cleaned.zip,sketch/yoga/sketch_343_000010.jpg,sketch/train/yoga/sketch_343_000010.jpg,8a30a1836b171a02c85fc8fb7abbf80ccceb25383f9bb2e56c572683507e27a2,48194
42821,7d51aafe9e5c808d71d317845a42b21e5ef83a581846ca4aaf725446cef42830,sketch,train,anchor_pool,sweater,83,sketch.cleaned.zip,sketch/sweater/sketch_298_000037.jpg,sketch/train/sweater/sketch_298_000037.jpg,b102bbbf0745e1f36efe0ae3b3a2e008c2f38df00291e890b4e070afd035beff,22819
42822,4e1199cd885398952b85e3a478868cf92a6844f1238d08beb9c08945c54bb297,sketch,train,anchor_pool,see_saw,72,sketch.cleaned.zip,sketch/see_saw/sketch_257_000512.jpg,sketch/train/see_saw/sketch_257_000512.jpg,9c142af520f83c3e332bd4bb5f2084723ddd73c1e379329dd9e41d186f659367,9326
42823,27b29afc7ded0bf8abd651a7beae931526229e9aac6278446bc0ae4c858e04fe,sketch,train,anchor_pool,aircraft_carrier,2,sketch.cleaned.zip,sketch/aircraft_carrier/sketch_001_000033.jpg,sketch/train/aircraft_carrier/sketch_001_000033.jpg,b11b82de23455b528b0bd8459b386a8d5d836fbdbad1ac17c105cbdffe744be4,76346
42824,0eed6ee9b94270d923384e832948a7196f79f114ff018b7d957decd7e500cd7f,sketch,train,anchor_pool,jail,43,sketch.cleaned.zip,sketch/jail/sketch_159_000029.jpg,sketch/train/jail/sketch_159_000029.jpg,2dd7769be494a6150c862200bc78e54734a5a6cc0423f50c12f148a2f4a63398,69576
42825,3bef942b9c3a5eeeac31dd2686fbfc461ff033fbe522f443c72a730969fabf5f,sketch,train,anchor_pool,lighthouse,44,sketch.cleaned.zip,sketch/lighthouse/sketch_172_000193.jpg,sketch/train/lighthouse/sketch_172_000193.jpg,43d49b39b03f3b7fbdc02edfd2a6174a7eeabbcd80264277a28c31b52bb346c3,140571
42826,657ac71d795814dd58bbecfce079c620dbfb09589cd703e7c9e43f9749d86e65,sketch,train,anchor_pool,snowman,75,sketch.cleaned.zip,sketch/snowman/sketch_273_000444.jpg,sketch/train/snowman/sketch_273_000444.jpg,4037e1b6d38416918ac3bf4afccfe49d9b727c0d50ecaa347c5c4f609f40c522,7599
42827,05897c8f5545708a366b6844d55c0a47ab5785b1b549f88522c97a8a569c06c5,sketch,train,anchor_pool,stairs,79,sketch.cleaned.zip,sketch/stairs/sketch_283_000218.jpg,sketch/train/stairs/sketch_283_000218.jpg,88dd47c16f7129c6ae6c148e6127b10f46ab8298d8a6b6238fc6b59f7d3a91f4,48294
42828,6681e7495246c68c0486bbcedb606820052aa5c439e7fa9a95f0ee9237bf3a58,sketch,train,anchor_pool,mountain,52,sketch.cleaned.zip,sketch/mountain/sketch_191_000162.jpg,sketch/train/mountain/sketch_191_000162.jpg,612351da8a9f9a81324366aa73c8aec48312d927c1bf7182fe2a9029ce2564ee,60410
42829,f5cdfd9574dbb273dfe9f29618aa0d19426926632e15d94dac0ad93759e8fe56,sketch,train,anchor_pool,motorbike,51,sketch.cleaned.zip,sketch/motorbike/sketch_190_000182.jpg,sketch/train/motorbike/sketch_190_000182.jpg,de1e6ca5692239c1391f360e3c309b74ae496ed0276d13a6e5441cfcaf73f408,33270
42830,a04557a40f8f5a41cf99a5d7f69c3145cfb356fb4642578825bf2b2156b767d0,sketch,train,anchor_pool,mug,53,sketch.cleaned.zip,sketch/mug/sketch_195_000104.jpg,sketch/train/mug/sketch_195_000104.jpg,5f09d8a7abf82c8cc0dc6182adb5281bf12dffd619471badd49e1e56e6c5916b,12721
42831,b94987258554dfa5d80bf7fbf3f64ef1cf0347a0f702194a5e54e5e59878ce3e,sketch,train,anchor_pool,streetlight,80,sketch.cleaned.zip,sketch/streetlight/sketch_292_000180.jpg,sketch/train/streetlight/sketch_292_000180.jpg,e61d6853322d527ff0ba9f4b3f6cdf38c452ae53e221bced77da6bd7a7730212,57633
42832,19fd34f9477a77ab2fdf893631d37a26948cf7ebf04766eb04dd4acbac2e989f,sketch,train,anchor_pool,tree,89,sketch.cleaned.zip,sketch/tree/sketch_323_000365.jpg,sketch/train/tree/sketch_323_000365.jpg,184a5f42e65320ef46f54b6ed418f0d8b28aea53f6ea9fb279a7755dfe447ece,53059
42833,c6c13ed366e715af09451ad4575a5481282c345121eb7f8aa0757ef1e827ad40,sketch,train,anchor_pool,pickup_truck,63,sketch.cleaned.zip,sketch/pickup_truck/sketch_221_000010.jpg,sketch/train/pickup_truck/sketch_221_000010.jpg,408df1c7fd79d8cdd9694fc92cde39967806a278f6a39383684d6debb887e59d,31849
42834,8bfeda8ebfa79fd9fb40d0df1056e2fb1c888b8c476d70b5e0bf70215ce91e4c,sketch,train,anchor_pool,boomerang,10,sketch.cleaned.zip,sketch/boomerang/sketch_037_000027.jpg,sketch/train/boomerang/sketch_037_000027.jpg,cb0d57a529a22114cb717bb763f5c071de4fa522a436f42ce4f5e2a31189fb29,49245
42835,a2ace08b931af70f47df8b10812e4277f52566c01607ba6d069d5373de1c9b08,sketch,train,anchor_pool,cookie,19,sketch.cleaned.zip,sketch/cookie/sketch_079_000025.jpg,sketch/train/cookie/sketch_079_000025.jpg,5d38c2215a3542d4e3b78d7b8e3c546debf8312edfd8197259969c1b27097927,22569
42836,7d0d6c966ca8e728a62cae1afefd86c1aec12657d3f8d3772474751f1d4f5894,sketch,train,anchor_pool,circle,18,sketch.cleaned.zip,sketch/circle/sketch_072_000108.jpg,sketch/train/circle/sketch_072_000108.jpg,2d19807a47516b34bc6ae15f0b216459c0e59f60630da7bdba7cd072d345d6e2,15501
42837,8429cf2160dab5638c1284ae25b20ed9847e13f0e218c4a5186d90b5c289cfef,sketch,train,anchor_pool,house_plant,42,sketch.cleaned.zip,sketch/house_plant/sketch_155_000152.jpg,sketch/train/house_plant/sketch_155_000152.jpg,a3277e5dc675b332b1ebb79f4354b7ee56021e9989d201480f1363b26f0d462d,74866
42838,b1b1acd72d85a90b8f86e57f65b6b98ceb394ec5944bd583361d78e12665de93,sketch,train,anchor_pool,motorbike,51,sketch.cleaned.zip,sketch/motorbike/sketch_190_000087.jpg,sketch/train/motorbike/sketch_190_000087.jpg,6531bb8185c4e3e0a1d41cc3fe0cbdc022a0459caa4b864e0a0676dd3155e7c2,119384
42839,9b0ebd9a8df8c0f7beb4db32778e4627797b6e6acb2a797e1618046391df42dc,sketch,train,anchor_pool,pool,66,sketch.cleaned.zip,sketch/pool/sketch_230_000070.jpg,sketch/train/pool/sketch_230_000070.jpg,40eed8bc08f0949528ba9c821315a48b61a7edcf618c066007911eebfb4a8d4f,45046
42840,cfadef344b644c0a723f883e5cab0a5d09a235384f23c7c488bffd43cce593a0,sketch,train,anchor_pool,stairs,79,sketch.cleaned.zip,sketch/stairs/sketch_283_000325.jpg,sketch/train/stairs/sketch_283_000325.jpg,9d7e9afec7ce3519f7411f2d5936f61dd5a6969bd6ea8b0a04e3c62b8fdca345,15301
42841,fc8e7d624a51d2da423b204446b16077f1f0ebebb5d860bdbe5c699b61f374ad,sketch,train,anchor_pool,yoga,98,sketch.cleaned.zip,sketch/yoga/sketch_343_000027.jpg,sketch/train/yoga/sketch_343_000027.jpg,fb847221f4cb9dbeabdad3305dd4472312b202c3fc8200d6c22a890fd36e388b,53479
42842,3455cc4871880a49061108940875db77ca9d67fbe45c98d191f2b497fd31fd70,sketch,train,anchor_pool,beard,7,sketch.cleaned.zip,sketch/beard/sketch_025_000167.jpg,sketch/train/beard/sketch_025_000167.jpg,d98066eb4de23cd1fa9d73ea6553bb42ad9ff271e9f247e856921c2affdab364,27930
42843,743d98baa14f789873e331eae72e605fff788175103d637edd091e8f8249ec74,sketch,train,anchor_pool,lollipop,46,sketch.cleaned.zip,sketch/lollipop/sketch_178_000027.jpg,sketch/train/lollipop/sketch_178_000027.jpg,d2d11097bfca1dd59032181f4cbb234e5febf5b22a3002073e94117c4967cad5,8342
42844,746a344387d4dc63c08502853dceef71d00c18197a3239e0e1e3edce33670da4,sketch,train,anchor_pool,tree,89,sketch.cleaned.zip,sketch/tree/sketch_323_000317.jpg,sketch/train/tree/sketch_323_000317.jpg,3571fa9a2e90c681473cc096909ab33dc51d729c4011be80bee635ccb348158d,33057
42845,7556e94ce38aec0a20194ec5c215a1bfadf73bc6268b1e875cbbb63a6bb764e4,sketch,train,anchor_pool,toaster,85,sketch.cleaned.zip,sketch/toaster/sketch_313_000074.jpg,sketch/train/toaster/sketch_313_000074.jpg,ef29191dfcb3737bda2797b1a6a9c555d6150365474fd375d0f36632c2064310,17969
42846,03e30c107a39b0ab404df870749119dab96cc6e1853f548d8325b28b8eb7f8de,sketch,train,anchor_pool,see_saw,72,sketch.cleaned.zip,sketch/see_saw/sketch_257_000322.jpg,sketch/train/see_saw/sketch_257_000322.jpg,5133d64d47ba010b4713e498815035838688bc82b5e7ac002820472442b9ef1b,43548
42847,f8421ceb6739c6f0292684c7e55013a41bb731874310ae1bec6a69d73fe9cee9,sketch,train,anchor_pool,bat,5,sketch.cleaned.zip,sketch/bat/sketch_021_000086.jpg,sketch/train/bat/sketch_021_000086.jpg,1b1750cbcf479993349e8dd5ebf22feaaeff8652099051c50719ad22a4ceccc1,12586
42848,d35b70f105b2c6b555b768d4850b4e74af3b6b27037bf16d8f17e822a1c6d4b6,sketch,train,anchor_pool,hat,33,sketch.cleaned.zip,sketch/hat/sketch_140_000055.jpg,sketch/train/hat/sketch_140_000055.jpg,7e41ad7323440256b39a88864cc7322e0f705cf4c6175f3f8a6998ae35365208,30482
42849,89a39ef124cca597ca304d7ff1ed84a04960d9383ebcfec6f5d8c39e1db3ff91,sketch,train,anchor_pool,angel,3,sketch.cleaned.zip,sketch/angel/sketch_005_000188.jpg,sketch/train/angel/sketch_005_000188.jpg,5b209b511b1716a141ad41a84ec6abeb3d6c6be358d8ebaee9bf2b661b76433a,48683
42850,0f20e94c8919212207c23134a78680f41aeaa7010ea1979eac4ea24b69fd2a4f,sketch,train,anchor_pool,bathtub,6,sketch.cleaned.zip,sketch/bathtub/sketch_022_000100.jpg,sketch/train/bathtub/sketch_022_000100.jpg,d91bc0dfca4a64f1f7505897fde3302d734c2649d63186b4900ae89dcadbd9b4,34600
42851,141fb8e5c00e64a569a318ad3902b46ca14fc5db302b74b0f8b769a2abb73fe2,sketch,train,anchor_pool,peas,60,sketch.cleaned.zip,sketch/peas/sketch_217_000057.jpg,sketch/train/peas/sketch_217_000057.jpg,992a0670fffaba36000c1194649f254bfcfebbaa66fb9bf55c9813707c9b6a65,20710
42852,02d903099b8f148aa5c0acef3cdb603104b54341d3fa4c54a94776aa13d0b338,sketch,train,anchor_pool,lighthouse,44,sketch.cleaned.zip,sketch/lighthouse/sketch_172_000026.jpg,sketch/train/lighthouse/sketch_172_000026.jpg,196133b01c3c619c2ef761f27fd17dc0cf5f800c71d124e4e9eeec31e89945b1,12179
42853,51f773152499854ef8bd96b0e32484f3c1b61775ecab7b0c39ed133d9655d370,sketch,train,anchor_pool,tractor,87,sketch.cleaned.zip,sketch/tractor/sketch_320_000015.jpg,sketch/train/tractor/sketch_320_000015.jpg,0c09aed20b23874d3ee875cb6090ca098dfa3c3b54d8b4d985d0e034a5968c13,26633
42854,2b652d3ccd05e0e2637428eb9ff00b68f561a141bb2354c126fc1e35b6b84bc6,sketch,train,anchor_pool,octagon,56,sketch.cleaned.zip,sketch/octagon/sketch_201_000011.jpg,sketch/train/octagon/sketch_201_000011.jpg,1a4eb602e4afcb2bb17a8c9ddde5c0d9f5883e5c3400b076f358eaac83ddb8e1,111398
42855,1099cfc1f9e60e721faf7d079182963de0265097e3b2096020d72b673b39f5d0,sketch,train,anchor_pool,whale,95,sketch.cleaned.zip,sketch/whale/sketch_337_000118.jpg,sketch/train/whale/sketch_337_000118.jpg,f985341c6033f92c8b80c13b8b406b963443b816f8de0be50d1c9b9ae1efb2f9,51406
42856,b47c28a4301c349bb4be13e1a30cb78887d01ca8acf595433e32c64cd2daf261,sketch,train,anchor_pool,squirrel,78,sketch.cleaned.zip,sketch/squirrel/sketch_282_000185.jpg,sketch/train/squirrel/sketch_282_000185.jpg,532329ebac88196e9285263e95a95555e4947d0109b6812b558511b68104a08b,10618
42857,d3eccd884a8c8cebc56899209afff93350cede658dd39f69b07bff72598a18b5,sketch,train,anchor_pool,calculator,14,sketch.cleaned.zip,sketch/calculator/sketch_053_000011.jpg,sketch/train/calculator/sketch_053_000011.jpg,ed2b7b8ecce06937cc0343551ebbfb29300566d464a35778e784d46874b2897e,24729
42858,49ff24c79498c1008ce47d722a18777fa6ee9aa0d1bd977664bd0029efd0466b,sketch,train,anchor_pool,broom,12,sketch.cleaned.zip,sketch/broom/sketch_045_000072.jpg,sketch/train/broom/sketch_045_000072.jpg,1f5cc7014270fed4bc6e01d3b789b20552a7ce9914f4a34ddb6498d228110b79,32596
42859,2ff7ce1dde047818896b246b87a6da87cfa51acacd615b50ea07630913c199a5,sketch,train,anchor_pool,bracelet,11,sketch.cleaned.zip,sketch/bracelet/sketch_040_000065.jpg,sketch/train/bracelet/sketch_040_000065.jpg,ba4efcdff524edf839e3434f84e09a57e0c53c55d1b8f342c1d0ef3e61e0f984,41983
42860,94799e7ae15144b2126c3ad9ea14ae7d321c0564cdc30f82f8c22e35ab902883,sketch,train,anchor_pool,snowman,75,sketch.cleaned.zip,sketch/snowman/sketch_273_000110.jpg,sketch/train/snowman/sketch_273_000110.jpg,a3713275fb407893a922cdf2ed08797627f133ce192eaa0812a76cdcfff1699e,35242
42861,01c1d445925d184fb54e3f06c68e55d9185a1c0425742cf9fd67e10a5e8b5890,sketch,train,anchor_pool,elbow,24,sketch.cleaned.zip,sketch/elbow/sketch_103_000097.jpg,sketch/train/elbow/sketch_103_000097.jpg,3ae5aac88a654ab926d811ddf95192d8c9cd9ca0f2de54c923bd26a7d5cc803a,51680
42862,83d290e60234314901cb24a6b0de605ec1b80dbc0036cec7c35aeb7c64a8665b,sketch,train,anchor_pool,postcard,68,sketch.cleaned.zip,sketch/postcard/sketch_232_000014.jpg,sketch/train/postcard/sketch_232_000014.jpg,37e3bb4e21b1db791346c021574e2e45703ed6f28017c54e982abab02f609060,42053
42863,018c6388d95344aaede900a166a59079654aff89c5c9a58f0237e058de83a74f,sketch,train,anchor_pool,hat,33,sketch.cleaned.zip,sketch/hat/sketch_140_000037.jpg,sketch/train/hat/sketch_140_000037.jpg,af112af6134d1b2120091f72df872cbb8ce5c3203dd92a6579ef01426aae520e,35293
42864,bbf7489ca214f9d7e1509e50e08dfb78a220ab73217818ebe8ac0804a77b89cb,sketch,train,anchor_pool,pillow,64,sketch.cleaned.zip,sketch/pillow/sketch_224_000025.jpg,sketch/train/pillow/sketch_224_000025.jpg,ba1ab9f43f932eb7a3ed14694132cec021847b73f8f94674140efe75a842ae10,22984
42865,756a11d55ee8a378d53d7aaee407f0fed10824d4a9efe71b77ff8349966cacc2,sketch,train,anchor_pool,truck,90,sketch.cleaned.zip,sketch/truck/sketch_326_000264.jpg,sketch/train/truck/sketch_326_000264.jpg,8e77fb28218bb59fe3f2861971b834f98a35f1928e99465bfbeef2eb8e06fecf,82803
42866,54a38fb1ca86a9c789c53ca8fcc6bb7b485460a212758980a221f3fb31390776,sketch,train,anchor_pool,mug,53,sketch.cleaned.zip,sketch/mug/sketch_195_000137.jpg,sketch/train/mug/sketch_195_000137.jpg,eb219fb2992d0fa2990723c53bf4a0d4d20b589f8f134f6e41f25511456f431f,19516
42867,d8f879557f9fa3c1e8ad7dbb38551888c70b59d52bd51c15b0e55e5203836cec,sketch,train,anchor_pool,bat,5,sketch.cleaned.zip,sketch/bat/sketch_021_000156.jpg,sketch/train/bat/sketch_021_000156.jpg,2ced860c502088ca120a05f1912267ac51af5df98b71864ce0b454dfd9f46efd,49293
42868,1cd2c9ff437154fca9a021bf63cfbfe9b073f6468a0db758d7b6492a669cbcde,sketch,train,anchor_pool,pliers,65,sketch.cleaned.zip,sketch/pliers/sketch_227_000018.jpg,sketch/train/pliers/sketch_227_000018.jpg,dc9cde080376cde35ba7367bff95f88be69115cfd21d9f20729b9f31d124c715,18645
42869,122398d8d093b9357aded4fefa13843cddd5e9ff136a082d40b9e004b81b4241,sketch,train,anchor_pool,tractor,87,sketch.cleaned.zip,sketch/tractor/sketch_320_000052.jpg,sketch/train/tractor/sketch_320_000052.jpg,e02add4bc6f051fc9b7484d715a393b27313f3248a133d6406108d183803446a,17799
42870,b2f1c0f6541215eb2b882ddbeffeb55abd0224bcc0e4d40887bc01c31bfa1d79,sketch,train,anchor_pool,squirrel,78,sketch.cleaned.zip,sketch/squirrel/sketch_282_000068.jpg,sketch/train/squirrel/sketch_282_000068.jpg,679d92121fc4d8f98dcc944cfff02d050241b139ed26d08dd7c549fafc9d5b08,30612
42871,4cadaebbd5dcde276f75790fe9be6261cc282df704b5c159814bcaaa8e6e7333,sketch,train,anchor_pool,hat,33,sketch.cleaned.zip,sketch/hat/sketch_140_000049.jpg,sketch/train/hat/sketch_140_000049.jpg,fbc5d3995c09a25e2ecacb2a28d081337d6cb0b2754a6e1bcfaf74b3d02a47e4,69950
42872,f104f6846dc7f6906dd6f0e92fc3dec3b0896af47b28bfdb5ccd30aec96573ed,sketch,train,anchor_pool,paper_clip,58,sketch.cleaned.zip,sketch/paper_clip/sketch_211_000108.jpg,sketch/train/paper_clip/sketch_211_000108.jpg,f0ced7dcfaeeb00fe7b17e334464fb10fd193492dafe7580fa8e693f2b467159,9477
42873,5ca59b0f8821627789cbb4ed044a408497ea4029ee2e9e9d7faebf355d738fe6,sketch,train,anchor_pool,headphones,34,sketch.cleaned.zip,sketch/headphones/sketch_141_000026.jpg,sketch/train/headphones/sketch_141_000026.jpg,d316b5c08dcbe2a7a9959e997a21e2b8b90d269c49f61d0b3b9868ffdd904b71,37727
42874,bb04c1ae0ef5be67faba0c2da4756f7afbcd91336d08cd6cbf71d9ec1a4927d3,sketch,train,anchor_pool,bathtub,6,sketch.cleaned.zip,sketch/bathtub/sketch_022_000038.jpg,sketch/train/bathtub/sketch_022_000038.jpg,fc42fbf20e59801762012ee3e597627b32d4e382f1b8587efc627a3dcfd3c497,30304
42875,f28adac8ea93a162b2e9a72eb1700e86cbde30fb0cc486579cc42e3e4ac3f5b4,sketch,train,anchor_pool,underwear,91,sketch.cleaned.zip,sketch/underwear/sketch_330_000012.jpg,sketch/train/underwear/sketch_330_000012.jpg,230617363a55c27c346db50e5ff282d25dffe854558a68cf970b61a7d28f249a,44870
42876,7fad4c881d78f3fe2a05032b7bd3ebc29ce72bcfdb3fc655781fcbde974ab4e9,sketch,train,anchor_pool,popsicle,67,sketch.cleaned.zip,sketch/popsicle/sketch_231_000029.jpg,sketch/train/popsicle/sketch_231_000029.jpg,34a81a2b9998844035a2d00cf34c48347d5857ea7e035475a504b02ee31c9d47,16926
42877,8a01d68b0789e2cd3949b5bc3ab582db028759a9981767420e815769f66031dd,sketch,train,anchor_pool,necklace,54,sketch.cleaned.zip,sketch/necklace/sketch_198_000078.jpg,sketch/train/necklace/sketch_198_000078.jpg,d922d8d0acc5d3920e75b63c18a6946fee74659a60b077f72bd1c82c1043a8da,34758
42878,2d57f554a03e74b3fdff10a7c6ed4d6bd408eae9dbc709f3bb71227019007eca,sketch,train,anchor_pool,suitcase,82,sketch.cleaned.zip,sketch/suitcase/sketch_295_000099.jpg,sketch/train/suitcase/sketch_295_000099.jpg,1eef98293c2fe5dcf494d7b9b0dfd1774c0d70dbd0d4f38ffc2aa82451290f91,12770
42879,46b3aadc97ba645671093adf1ab4b55560590557fb9f4b5a0bb0c55df8028188,sketch,train,anchor_pool,jail,43,sketch.cleaned.zip,sketch/jail/sketch_159_000067.jpg,sketch/train/jail/sketch_159_000067.jpg,025c20e557a2187c9605b2570229a70408748a63d4a8200aec3752f3a276f847,37475
42880,0a247d60b76b32f97768cf5781ff4ee6b2ec0895b475fec9a4848a5cd014899f,sketch,train,anchor_pool,matches,48,sketch.cleaned.zip,sketch/matches/sketch_182_000022.jpg,sketch/train/matches/sketch_182_000022.jpg,cd1c3406df67908ec21e77d127bc5934765c4838641b122cf78126913c3be799,50278
42881,86f36f7147d5bee60aa523acfb01326f3963b3c2c0cc3cfef50ded758240e961,sketch,train,anchor_pool,hat,33,sketch.cleaned.zip,sketch/hat/sketch_140_000012.jpg,sketch/train/hat/sketch_140_000012.jpg,76072e594e71d55f35c85bde0e706895d548baadadec641d1439c3a0694f6d6f,37167
42882,27c1f710bd9937f1b96a519f63e934ddbb3679537b1bc2f5339eed689b7b3cc2,sketch,train,anchor_pool,radio,69,sketch.cleaned.zip,sketch/radio/sketch_238_000004.jpg,sketch/train/radio/sketch_238_000004.jpg,f574bd72ca35d0bc79c09909b876c5b7392a47d6b07d4cfcf61331c446808f52,21507
42883,c8966b40b82ea86063373537623f75f4bf18630980c06f46f1c8f36031bcc4fa,sketch,train,anchor_pool,feather,26,sketch.cleaned.zip,sketch/feather/sketch_111_000197.jpg,sketch/train/feather/sketch_111_000197.jpg,d843b3b4e5dd10230017f827e70e92a28fc256dcb19dcfde74da9787aae0d599,83120
42884,11dbf718623194b1648e2c813671895c38871f139dbc016132113e4f5f1ea127,sketch,train,anchor_pool,bat,5,sketch.cleaned.zip,sketch/bat/sketch_021_000022.jpg,sketch/train/bat/sketch_021_000022.jpg,28e8e95048088952560561cacf624550d5346bc88d06e65442b492bb8b07e37f,20382
42885,6a898d2f6ed407a5bba5a6f8c4787597372b411bfcb077f2444c406c090a76a1,sketch,train,anchor_pool,elbow,24,sketch.cleaned.zip,sketch/elbow/sketch_103_000110.jpg,sketch/train/elbow/sketch_103_000110.jpg,88857d1c7b440e280548618b34942bd5993b87df14e0ea86178e60e62756609b,29567
42886,b4246d9e5254bcebc5c28f52748b923c4314acf8fc87e19324f6aaa95d595842,sketch,train,anchor_pool,sink,73,sketch.cleaned.zip,sketch/sink/sketch_263_000313.jpg,sketch/train/sink/sketch_263_000313.jpg,9a2ee5396c3d39d4e693007952edf323d9bf6bf92a01f50a37393061255f6736,27697
42887,dfee4ae34257eca0293f7ca2e55cb2b40c2848e4a84803fe1ee707b1aef6985b,sketch,train,anchor_pool,bathtub,6,sketch.cleaned.zip,sketch/bathtub/sketch_022_000072.jpg,sketch/train/bathtub/sketch_022_000072.jpg,2ee0f2f6b57ba7087ae9d1e47b993a98a35387456f0add3c232c2f2b9c956476,11932
42888,82a492959f2c9e883ff8f9054b8e48454cf076c646e471c326a222510d6de957,sketch,train,anchor_pool,dragon,21,sketch.cleaned.zip,sketch/dragon/sketch_096_000123.jpg,sketch/train/dragon/sketch_096_000123.jpg,27760b1cc6890c5d4f6e0f9b10a65f11bb6b9a187ce10d93a0ca569da802d383,24659
42889,1f7f23cbe9a4248373b0c2935cb7717535f83ab2b96fe657791600ac36c72d52,sketch,train,anchor_pool,helmet,36,sketch.cleaned.zip,sketch/helmet/sketch_144_000088.jpg,sketch/train/helmet/sketch_144_000088.jpg,4d76b9b2fd47cf149836224022d8418acfcbf91c67e5cde286c44207e84b6adb,16562
42890,bd676c669212ee2560862b954f021550e9dc7f6317e4fc452a5800d014a0f44e,sketch,train,anchor_pool,see_saw,72,sketch.cleaned.zip,sketch/see_saw/sketch_257_000042.jpg,sketch/train/see_saw/sketch_257_000042.jpg,aebc6a9556eb01b711fb220d6fb1da0ebd60b8b0e345e53feca9c5899d3f057d,57895
42891,7184f8a011f73b67ff377764536ef7a13260494848d8603af69f5a30d7b87865,sketch,train,anchor_pool,hot_dog,39,sketch.cleaned.zip,sketch/hot_dog/sketch_151_000091.jpg,sketch/train/hot_dog/sketch_151_000091.jpg,5b5b410b068b96f772f8c8309f3efdd53617e038c18f1b7b13c718f792f5fef0,53986
42892,eb80643ee027ebad5ca8a995cf4275f13ffc3735e59a0fe86d4780a1172af65d,sketch,train,anchor_pool,octagon,56,sketch.cleaned.zip,sketch/octagon/sketch_201_000032.jpg,sketch/train/octagon/sketch_201_000032.jpg,336869900c96133358380ce1452b861cef7ac4673237002e8f2c831739206d8f,17903
42893,6183b11820a4ad3c2ac5d5124a602969f9a78f597abe3e390e7a81a6ffd89d27,sketch,train,anchor_pool,lighthouse,44,sketch.cleaned.zip,sketch/lighthouse/sketch_172_000378.jpg,sketch/train/lighthouse/sketch_172_000378.jpg,690979f26ae57f443850a03926e3c2d595df9e43753ed60b6910814302b4f277,5621
42894,6e563c59d4cc8e7835b5d6896d11eb4a04733f71ef8d4065e945ff057d32794c,sketch,train,anchor_pool,streetlight,80,sketch.cleaned.zip,sketch/streetlight/sketch_292_000092.jpg,sketch/train/streetlight/sketch_292_000092.jpg,a9099c110c48842387a58eb2082accf99d45316ea37a873e647bf6eb6173fd28,68240
42895,9c2f538c41abb4922a44a72a34eafa2c39a8f66eb0d864c9a4166067dbf780db,sketch,train,anchor_pool,bathtub,6,sketch.cleaned.zip,sketch/bathtub/sketch_022_000074.jpg,sketch/train/bathtub/sketch_022_000074.jpg,749eb3ec9c16f64863ae214213c599f10cf75a8d613f09b1d5e5db949f62c1c5,9413
42896,c5e1e1e0a13458822616983d562dc0f90b378453766f6c9a0751783fdb9d4685,sketch,train,anchor_pool,violin,93,sketch.cleaned.zip,sketch/violin/sketch_333_000155.jpg,sketch/train/violin/sketch_333_000155.jpg,6053bffc8b9516857d676058300c1ecb48ce2c5e9ac69019e1a2ea1d1d1103c5,41919
42897,23f7420155286b2c5701d887c7535a3524b14213582bfd13ac05f51a65bffd6b,sketch,train,anchor_pool,stairs,79,sketch.cleaned.zip,sketch/stairs/sketch_283_000377.jpg,sketch/train/stairs/sketch_283_000377.jpg,4656c044caefd561b26c507853c6a94278737f3d846541d5d9d887e0e74f854c,48560
